ID,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
5437,TRANSFER,13345.13,C1969069996,18505.78,5160.65,M2054830171,10199.15,23377.57,1,0
5438,TRANSFER,11055.53,C1125540279,44203.78,33148.25,C460599381,11565.04,22766.99,1,0
5439,TRANSFER,9776.29,C594858858,36571.93,26404.97,C1360767589,13767.37,23745.47,1,0
5440,TRANSFER,13255.12,C998126767,28011.9,14756.78,M1326453734,11025.14,24428.05,1,0
5441,TRANSFER,15547.58,C1425124530,40911.73,25645.34,M523260070,23366.16,39285.96,1,0
5442,TRANSFER,1309.57,C1233595751,12724.37,11583.38,C757108857,10166.09,11169.87,1,0
5443,TRANSFER,10559.18,C790748938,41833.76,31274.58,M1800943320,8822.87,19225.74,1,0
5444,TRANSFER,11607.13,C888604469,24093.57,12486.44,C1523536343,5638.06,17650.14,1,0
5445,TRANSFER,10707.9,C882646447,41268.37,30560.47,M234740890,16859.18,27320.22,1,0
5446,TRANSFER,3008.74,C688129039,7460.58,4301.93,C8210488,3601.71,6610.45,1,0
5447,TRANSFER,6922.69,C997807872,20048.6,12783.5,C2034160388,1346.47,7836.11,1,0
5448,TRANSFER,9845.47,C1022581419,9784.29,73.46,C221195931,16280.41,26125.88,1,0
5449,TRANSFER,19001.1,C408830572,20958.46,1513.32,C827915728,24250.78,43251.88,1,0
5450,TRANSFER,15889.58,C2061990569,35678.58,20229.56,C1666929784,26025.89,41793.76,1,0
5451,TRANSFER,12904.2,C1055229660,17884.59,4562.29,C1318184518,23260.8,36233.82,1,0
5452,TRANSFER,2993.97,C1782381643,27922.12,25251.23,C944036866,21876.83,24870.8,1,0
5453,TRANSFER,9331.79,C655162083,18265.37,8918.47,C936053020,19163.06,28494.85,1,0
5454,TRANSFER,19413.16,C2101686389,36538.91,17125.75,C612008977,24625.04,44038.2,1,0
5455,TRANSFER,6129.78,C589143360,29545.35,23415.57,C1992550266,2717.28,9037.05,1,0
5456,TRANSFER,3472.62,C659677244,42568.41,39095.79,C222020906,8917.45,12323.29,1,0
5457,TRANSFER,7642.22,C1525635337,31811.04,24073.63,C1288708473,24047.8,31690.02,1,0
5458,TRANSFER,1149.61,C1102456137,47566.14,45926.1,C196702015,2052.19,3201.8,1,0
5459,TRANSFER,6504.37,C549738062,5589.79,-914.58,C802982068,22179.29,28683.66,1,0
5460,TRANSFER,13338.84,C263420869,44268.69,30929.85,C1284914521,26927.88,40081.84,1,0
5461,TRANSFER,5662.06,C382506612,24212.52,18706.39,C432416411,23272.49,28934.55,1,0
5462,TRANSFER,5133.11,C45500801,30632.45,25444.31,M332566769,4008.91,9466.87,1,0
5463,TRANSFER,15921.57,C731979931,11791.68,-4129.89,M2082740895,16461.51,32611.57,1,0
5464,TRANSFER,9716.68,C989317820,35954.16,26237.48,C381390837,25571.73,34839,1,0
5465,TRANSFER,19314.29,C278316959,43890.2,24712.39,C2050019814,19990.39,39501.29,1,0
5466,TRANSFER,7638.29,C1047565139,32303.07,24296.52,M98727108,12861.73,20379.67,1,0
5467,TRANSFER,17640.53,C1280961742,38420.05,20874.96,C1584679094,26604.66,43754.05,1,0
5468,TRANSFER,14453.3,C1642679791,35618.41,20796.97,C564160838,29591.71,44097.4,1,0
5469,TRANSFER,8205.68,C104119411,47723.12,39517.44,M1330265126,21044.32,28810.05,1,0
5470,TRANSFER,1687.27,C2036280435,24292.22,22596.06,C989796714,6356.62,8043.89,1,0
5471,TRANSFER,5200.25,C85990676,36123.95,30923.7,M1122997251,29887.18,35087.43,1,0
5472,TRANSFER,16298.45,C1257745445,25304.26,9493.7,M228035257,1109.92,17408.37,1,0
5473,TRANSFER,5351.07,C2116179210,35057.8,29706.73,C1170794006,25874.73,31225.8,1,0
5474,TRANSFER,10960.67,C1093696,5967.64,-5367.56,C128558966,12986.29,23946.96,1,0
5475,TRANSFER,3172.15,C2022677456,40151.56,36979.41,C1909597726,19778.29,23230.59,1,0
5476,TRANSFER,7989.81,C523416817,5299.67,-2664.23,C230816700,21140.43,29054.65,1,0
5477,TRANSFER,19223.63,C964792856,25772.04,6254.67,C41792607,5394.47,24618.1,1,0
5478,TRANSFER,6836.09,C655162083,40979.86,34143.77,C936053020,15157.47,22209.44,1,0
5479,TRANSFER,2120.7,C2073508487,32856.02,30735.32,M1586540167,6000.19,8306.39,1,0
5480,TRANSFER,18448.43,C1053632127,14560.56,-3887.87,M1493158871,25233.35,43681.78,1,0
5481,TRANSFER,10120.37,C260084831,24393.99,14060.98,M267814113,4047.85,14154.54,1,0
5482,TRANSFER,6240.23,C1544895390,13738.55,7822.48,M712410791,11774.29,18014.52,1,0
5483,TRANSFER,7887.83,C1688782916,27999.38,20111.55,M1064154107,17900.12,26032.71,1,0
5484,TRANSFER,8655.26,C1664287202,35554.02,27345,M1112834588,24898.88,33554.14,1,0
5485,TRANSFER,17093.92,C1093223281,19246.27,2152.35,C2063275841,25910.51,43004.43,1,0
5486,TRANSFER,17388.99,C178135661,46427.83,28877.5,C2006081398,3923.47,21312.46,1,0
5487,TRANSFER,13583.51,C795748540,18911.44,5327.93,M2081000371,19328.69,32832.36,1,0
5488,TRANSFER,11238.96,C2042010811,17610.24,6371.28,M1873758532,23905.2,35144.16,1,0
5489,TRANSFER,7174.72,C528991857,22673.8,15285.31,C1298333001,423.85,7781.04,1,0
5490,TRANSFER,5251.27,C481501970,12668.23,7223.82,C1262577882,21282.45,26533.72,1,0
5491,TRANSFER,12394.17,C1034673425,15421.41,3027.24,C1379589736,21821.11,34278.46,1,0
5492,TRANSFER,8905.5,C1262110193,44745.73,35840.23,C1789550256,15065.86,24011.56,1,0
5493,TRANSFER,10851.53,C1226420901,15023.28,4010.74,C624685600,7909.64,19198.19,1,0
5494,TRANSFER,6417.24,C746280996,8075.13,1657.89,C1360767589,4080.65,10677.37,1,0
5495,TRANSFER,19384.63,C1444730348,20870.91,1486.28,M908540076,5531.03,24515.02,1,0
5496,TRANSFER,5659.55,C191945292,17977.41,12585.41,M1242688388,4231.72,10083.11,1,0
5497,TRANSFER,18628.19,C143850725,30659.66,11563.94,C1326591083,24829.89,43458.08,1,0
5498,TRANSFER,7129.91,C1262110193,12101.12,4673.57,C1789550256,617.04,7746.95,1,0
5499,TRANSFER,10552.74,C89267547,8598.33,-1954.41,C667545889,19501.79,29767.15,1,0
5500,TRANSFER,9251.75,C2116402824,22875.73,13928.86,M530141251,20120.38,29292.05,1,0
5501,TRANSFER,2385.18,C1939144888,29213.2,27023.31,M244114865,9922.73,11994.41,1,0
5502,TRANSFER,11863.28,C2142363429,37994.9,26131.62,M1189064793,1343.49,13206.77,1,0
5503,TRANSFER,9608.7,C557455197,43353.24,33744.54,M1282984510,20103.03,29960.9,1,0
5504,TRANSFER,4975.18,C1727680856,17184.74,12209.56,C1489406543,4733.59,9708.77,1,0
5505,TRANSFER,2270.87,C213063852,31372.42,29416.23,C922511709,11735.91,13909.84,1,0
5506,TRANSFER,1565.06,C455888635,35614.34,34049.28,M204805934,27946.83,29511.89,1,0
5507,TRANSFER,19857.95,C2015301874,8154.09,-11703.86,C1335050193,2473.53,22760.01,1,0
5508,TRANSFER,4187.18,C1547883191,18799.83,14612.65,M1650113431,24650.63,28406.82,1,0
5509,TRANSFER,12300.89,C2022075442,16045.66,3744.77,C152213122,17568.25,30251.23,1,0
5510,TRANSFER,5036.3,C277626012,16117.77,11377.79,C697852720,5762.16,10384.77,1,0
5511,TRANSFER,2082.17,C745627268,46959.85,44877.68,C1686100174,4083.39,6165.56,1,0
5512,TRANSFER,9293.64,C864622150,18613.4,8914.66,C41792607,3400.58,12694.22,1,0
5513,TRANSFER,7350.5,C1825981336,14552.17,7201.67,C1209271652,5277.71,12696.61,1,0
5514,TRANSFER,16001.74,C2101527076,39929.57,24108.55,C1007251739,8343.38,24345.12,1,0
5515,TRANSFER,8796.52,C2061751108,34340.24,25045.58,C1452272786,24135.05,32720.9,1,0
5516,TRANSFER,4047.87,C441621534,33413.52,29442.8,M720759374,23211.14,27259.01,1,0
5517,TRANSFER,7751.93,C871653618,6790.98,-531.84,C464496940,26557.68,34692.96,1,0
5518,TRANSFER,12762.51,C2022075442,38638.75,25579.82,C152213122,7309.7,20072.21,1,0
5519,TRANSFER,4819.27,C1254084885,40633.89,35814.62,C372374036,14527.75,19808.07,1,0
5520,TRANSFER,9538.24,C1564464539,21328.11,11789.87,C1776599395,21461.59,31348.08,1,0
5521,TRANSFER,1378.94,C1000546575,42986.04,41422.03,C776132434,19445.1,21049.17,1,0
5522,TRANSFER,1720.15,C1800649922,42129.33,40280.55,C824009085,7280.21,9000.36,1,0
5523,TRANSFER,9186.73,C102617052,25262.78,15660.12,C760675871,23567.6,32262.37,1,0
5524,TRANSFER,12029.72,C1121789613,35939.48,23858,C254839817,449.66,12479.38,1,0
5525,TRANSFER,16821.42,C1954887876,11697.48,-5123.94,C920002301,18681.84,35590.95,1,0
5526,TRANSFER,10432.82,C980364771,32992.38,22526.58,C453211571,24067.87,34645.93,1,0
5527,TRANSFER,12580.56,C1839206329,20735.29,8154.73,C998351292,25516.78,38059.33,1,0
5528,TRANSFER,9321.81,C1313837590,7603.41,-1718.4,M1271906351,21704.7,31026.51,1,0
5529,TRANSFER,8344.94,C133845041,36460.58,28115.64,C67105834,27137.54,35364.35,1,0
5530,TRANSFER,5729.01,C307525245,9376.65,3647.64,C1815852694,29085.64,34739.59,1,0
5531,TRANSFER,4692.84,C832292933,5501.51,808.67,M1280603381,484.19,5177.03,1,0
5532,TRANSFER,10426.11,C1134864869,42304.21,31878.1,C118648358,19636.24,29631.99,1,0
5533,TRANSFER,6537.88,C1089930529,38755.84,32217.96,M2001115307,9280.1,15921.93,1,0
5534,TRANSFER,19039.23,C1429483328,36605.59,17130.78,M172794870,27682.77,46722,1,0
5535,TRANSFER,5105.3,C215078753,25392.73,20344.93,M1757317128,8292.51,13589.98,1,0
5536,TRANSFER,1421.52,C2094920490,16721.88,14898.92,C1471689037,12319.65,13741.17,1,0
5537,TRANSFER,4602.62,C1499825229,29713.71,24893.23,C2100440237,27928.05,32530.67,1,0
5538,TRANSFER,18884.62,C740007499,20105.24,1220.62,M1971152916,7374.08,26258.7,1,0
5539,TRANSFER,2789.79,C383717053,10338.82,7655.65,C380242442,12056.55,14846.34,1,0
5540,TRANSFER,2852.03,C1004909110,45394.23,42542.2,C1463942959,17658.42,20510.45,1,0
5541,TRANSFER,19806.28,C1800649922,24701.74,4895.46,C824009085,3862.01,23668.29,1,0
5542,TRANSFER,9859.38,C727666004,45521.36,36002.96,M1601935322,16971.4,26830.78,1,0
5543,TRANSFER,3176.96,C367323284,16973.09,13796.13,M1218027476,12537.09,15714.05,1,0
5544,TRANSFER,12900.96,C1739957863,34913.77,22012.81,C591888653,774.61,13675.57,1,0
5545,TRANSFER,13144.4,C432463927,24726.57,11582.17,C977990184,18313.08,31197.41,1,0
5546,TRANSFER,10582.45,C1817229580,23381.45,13234.76,M77137168,28873.14,39455.59,1,0
5547,TRANSFER,13329.38,C1971991758,32837.73,19631.77,M2126723403,18999.81,32329.19,1,0
5548,TRANSFER,4780.38,C54336193,46108.9,41121.94,C319754013,22.58,4596.91,1,0
5549,TRANSFER,6304.3,C2124967466,48332.16,42027.86,C1886498932,19087.39,24949.92,1,0
5550,TRANSFER,16460.56,C1588880909,12746.02,-3597.32,C1570256460,4444.51,20931.4,1,0
5551,TRANSFER,7262.61,C929049852,27031.91,19939.74,C1755976954,13399.74,20662.35,1,0
5552,TRANSFER,11873.73,C2116402824,25306.12,13432.39,M530141251,22672.15,34545.88,1,0
5553,TRANSFER,2199.64,C794200614,16008.36,13808.72,M517305833,25991.69,28348.91,1,0
5554,TRANSFER,16217.73,C1130346421,6904.8,-9665.12,M1316005672,25108.3,41326.03,1,0
5555,TRANSFER,17218.56,C1474937832,9832.65,-7016.07,C623008408,6807.57,23958.28,1,0
5556,TRANSFER,16704.14,C1695936547,24603.62,7909.54,M1923531508,27346.48,44050.62,1,0
5557,TRANSFER,18264.23,C562535382,32829.34,14372.25,M1833298785,1761.44,20025.67,1,0
5558,TRANSFER,1658.91,C654484695,34724.16,33065.25,C1096524110,15680.19,17316.55,1,0
5559,TRANSFER,10661.72,C859690270,30759.23,20256.48,C476402209,1861.48,12523.2,1,0
5560,TRANSFER,7066.98,C1842064961,9341.83,2274.85,C1863303135,12164.61,19077.87,1,0
5561,TRANSFER,1039.56,C8996952,16153.35,15412.47,M2063009760,12795.12,13549.4,1,0
5562,TRANSFER,8345.24,C25466283,31599.49,23614.02,C1069131391,28252.36,36314.31,1,0
5563,TRANSFER,12199.9,C825546709,8948.13,-3251.77,M1703204250,28257.69,40821.11,1,0
5564,TRANSFER,11272.61,C1280961742,45190.58,33917.97,C1584679094,5730.2,17174.43,1,0
5565,TRANSFER,13142.77,C1395071924,9087.13,-4051.09,C79685693,22999.2,36244.61,1,0
5566,TRANSFER,16828.91,C187840719,8425.97,-8376.9,C718497060,17486.75,34723.68,1,0
5567,TRANSFER,12162.45,C502124663,30622.31,18459.86,C1238308127,21006.38,33285.92,1,0
5568,TRANSFER,15626.41,C1170865965,37426.84,21800.43,M2136054535,16998.84,32625.25,1,0
5569,TRANSFER,10455.2,C140404585,13795.38,2874.23,C1688019098,3510.21,13965.41,1,0
5570,TRANSFER,18337.31,C1904533438,30020.74,11647.57,M1654963180,21198.18,39535.49,1,0
5571,TRANSFER,1062.35,C840083671,30063.87,29001.52,C38997010,2397.41,3688.37,1,0
5572,TRANSFER,1687.52,C299933576,16787.18,15322.6,C1060999444,24091.83,25779.35,1,0
5573,TRANSFER,18881.84,C6054304,15616.05,-3212.26,M27152456,9509.95,28391.79,1,0
5574,TRANSFER,15570.49,C893640573,28974.4,13403.91,M2085886997,1459.04,17401.32,1,0
5575,TRANSFER,15281.16,C893640573,26742.51,11518.55,M2085886997,5554.73,21279.39,1,0
5576,TRANSFER,12684.6,C414225167,42584.81,29949.8,M1803093683,17965.29,30649.89,1,0
5577,TRANSFER,16427.81,C864622150,5845.94,-10581.87,C41792607,26582,43009.81,1,0
5578,TRANSFER,8269.09,C398085606,30997.74,22772.02,C2072030256,11811.85,19634.16,1,0
5579,TRANSFER,10165.53,C665732488,18852.69,8509.25,M624732619,15898.28,25979.4,1,0
5580,TRANSFER,17485.74,C2068494798,41713.47,24086.35,M1715032204,21961.62,38991.29,1,0
5581,TRANSFER,15180.18,C1328474853,41852.1,26835.15,C1657769946,11028.37,26266.42,1,0
5582,TRANSFER,18745.89,C915592486,39062.11,20316.22,C266912553,24987.86,44123.73,1,0
5583,TRANSFER,1381.8,C2018260103,5348.81,4240.3,C240650537,25690.06,27071.86,1,0
5584,TRANSFER,4831,C1393828949,10611.24,5430.57,C357863579,5776.42,10607.42,1,0
5585,TRANSFER,6260.95,C1003755748,27843.14,21154.95,M1414013111,12053.63,18611.85,1,0
5586,TRANSFER,10945.66,C1000645326,39530.27,28884.23,M61159782,13001.72,24215.4,1,0
5587,TRANSFER,18487.81,C1891858048,42323.26,23677.67,M18534878,9181.14,27808.11,1,0
5588,TRANSFER,6617.39,C1969875555,41820.5,35203.11,C1259769769,29833.86,35979.74,1,0
5589,TRANSFER,1485.38,C970952783,21556.96,19627.27,M605210570,25921.82,27407.2,1,0
5590,TRANSFER,11751.59,C1690681412,28803.36,16696.47,M1858287028,10668.25,21943.1,1,0
5591,TRANSFER,12034.67,C652373755,15721.38,3686.71,M846874205,17901.26,29693.26,1,0
5592,TRANSFER,11511.64,C1699873763,45519.89,33776.05,C560041895,29113.57,40625.21,1,0
5593,TRANSFER,4119.31,C1796869608,30783.68,26664.37,M1572726474,17578.72,21473.06,1,0
5594,TRANSFER,10644.35,C1930552136,27081.88,16437.53,C1325930160,8701.22,19029.28,1,0
5595,TRANSFER,18408.94,C1080941525,32176.93,13767.99,C893875459,5520.35,23929.29,1,0
5596,TRANSFER,16490.03,C1694784135,31136.66,14646.63,C801197928,5111.45,21601.48,1,0
5597,TRANSFER,4871.03,C1172907676,8334.48,3428.92,M462506563,15697.98,20569.01,1,0
5598,TRANSFER,5309.04,C2082351661,37331.52,32022.48,C1810132623,11144.58,16453.62,1,0
5599,TRANSFER,18870.99,C1068434868,19417.59,546.6,M2099418363,27406.63,46277.62,1,0
5600,TRANSFER,6584.13,C452475723,34157.65,27573.52,C2089016471,16696.82,23095.01,1,0
5601,TRANSFER,15097.94,C487416600,11218.43,-3667.31,C476800120,13112.49,28701.43,1,0
5602,TRANSFER,10149.69,C1620529408,5569.18,-4580.51,C1688019098,10894.96,20885.47,1,0
5603,TRANSFER,10350.2,C1656122587,28925.99,18318.58,C865922491,26101.25,36344.98,1,0
5604,TRANSFER,9230.6,C1901587200,31272.64,21611.89,C189858515,13657.08,22887.68,1,0
5605,TRANSFER,10938.66,C655162083,27363.87,16725.98,C936053020,4752.31,15598.14,1,0
5606,TRANSFER,8784.17,C649769713,11227.69,2495.16,C1060830840,14586.95,23412.68,1,0
5607,TRANSFER,16628.67,C1662505318,8465.97,-7831.05,C191614132,10018.33,26647,1,0
5608,TRANSFER,8431.54,C53421119,7626.5,-695.62,C927008541,6158.07,14755.06,1,0
5609,TRANSFER,1449.7,C2025652936,43055.67,41848.03,C1662235713,4614.97,6064.67,1,0
5610,TRANSFER,8214.01,C2003593405,13180.43,4904.83,M618448751,28084.78,36298.79,1,0
5611,TRANSFER,16502.42,C977160959,22278.69,5761.51,C248609774,12065.33,28784.01,1,0
5612,TRANSFER,10851.36,C200404000,30459.13,19607.77,M1894758168,24600.35,35345.16,1,0
5613,TRANSFER,8923.33,C1621089126,12197.24,3563.8,C128870695,16973.61,25401.86,1,0
5614,TRANSFER,11799.4,C294658299,20277.24,8961.05,M1033856359,14053.19,25852.59,1,0
5615,TRANSFER,14567.94,C354605216,47206.12,32638.18,M824881806,16441.12,31052.45,1,0
5616,TRANSFER,15003.61,C1091554948,47905.3,33259.08,M1709395545,12696.15,27699.76,1,0
5617,TRANSFER,15635.59,C2120850956,36803.95,20924.52,M1102803206,20049.78,35685.37,1,0
5618,TRANSFER,18769.29,C740666016,17165.68,-1727.13,C637796214,16525.41,35086.69,1,0
5619,TRANSFER,19425.85,C1890266440,33816.25,14390.4,C1297685781,875.02,20288.09,1,0
5620,TRANSFER,15492.84,C1966355106,20318.38,5124.47,C476800120,1245.72,16470,1,0
5621,TRANSFER,7358.67,C786114805,35642.55,28348.87,C1666314150,16780.92,24552.92,1,0
5622,TRANSFER,6228.11,C82637945,18196.97,12066.47,C1009574362,19697.51,25499.81,1,0
5623,TRANSFER,16587.38,C1036429599,42225.12,25923.11,M693828593,12100.25,28531.2,1,0
5624,TRANSFER,11559.97,C822087264,42848.72,31279.21,M30699728,18276.37,29622.6,1,0
5625,TRANSFER,9386.89,C1547398254,14778.2,5706.55,M1337829755,4734.64,13890.98,1,0
5626,TRANSFER,16106.33,C2132660148,40742.62,24240.67,C1777850916,27748.3,43854.63,1,0
5627,TRANSFER,16103.78,C903383636,17015.73,1309.32,C904300960,14782.23,30806.37,1,0
5628,TRANSFER,13456.09,C2054916265,31737.13,18523.69,M176785172,16998.7,30830.45,1,0
5629,TRANSFER,4187.96,C1467876194,8391.86,4203.9,C766681183,28875.96,33063.92,1,0
5630,TRANSFER,19926.75,C1685051113,36534.88,16228.08,C449587089,7633.57,27671.4,1,0
5631,TRANSFER,7578.46,C2036775591,33647.31,26068.85,C757108857,23128.4,30816.02,1,0
5632,TRANSFER,5852.89,C1711185459,45030.71,39177.82,C1854778591,11397.04,16769.69,1,0
5633,TRANSFER,5862.44,C531099681,14239.16,8076.67,C1297804967,15034.34,20590.78,1,0
5634,TRANSFER,18277.32,C2147364964,13833.8,-4443.52,C1568538856,2951.78,21687.12,1,0
5635,TRANSFER,9704.77,C637623997,11644.82,1940.05,C210060522,16541.51,26246.28,1,0
5636,TRANSFER,17848.25,C1403327505,13715.05,-4620.06,M435565740,26969.86,44818.11,1,0
5637,TRANSFER,14711.92,C1198040187,9903.63,-4444.08,C1828047633,17816.72,32521.87,1,0
5638,TRANSFER,4195.4,C840095827,11433.33,6930.03,C803116137,17135.85,20983.83,1,0
5639,TRANSFER,9336.1,C1642679791,15963.59,6503.31,C564160838,9848.23,19115.87,1,0
5640,TRANSFER,8771.33,C1746570062,21240.71,12751.88,M1555990397,25111.97,34188.6,1,0
5641,TRANSFER,2580.21,C1413845892,5751.25,3171.04,C769696711,12070.21,14650.42,1,0
5642,TRANSFER,4026.36,C158801009,5785.97,1759.61,C382431057,20356.56,24680.11,1,0
5643,TRANSFER,14851.96,C1026280121,36580.32,21774.51,C277510102,7628.46,22480.42,1,0
5644,TRANSFER,13697.76,C1490600760,43986.71,30288.95,C586273406,29329.19,43026.95,1,0
5645,TRANSFER,6810.13,C1412203893,44481.13,37671,M1187047003,8500.63,15247.36,1,0
5646,TRANSFER,3905.21,C1058822905,47529.82,43761.87,C1318822808,17798.38,21703.59,1,0
5647,TRANSFER,15380.86,C1390301622,11047.14,-4284.91,M415565467,9619.24,24855.62,1,0
5648,TRANSFER,18010.42,C768216420,16630.26,-1380.16,C1509514333,2434.49,20444.91,1,0
5649,TRANSFER,11026.13,C1496858249,13166.38,2375.53,C1121780053,7748.53,19018,1,0
5650,TRANSFER,18621.46,C1555498023,6000.65,-12620.81,C1690854648,28427.88,46652.3,1,0
5651,TRANSFER,2171.61,C1419332030,43867.58,41647.03,C665576141,593.45,2765.06,1,0
5652,TRANSFER,1005.38,C1622075640,26727.46,25722.08,C1144070975,10437.26,11470.4,1,0
5653,TRANSFER,7072.22,C2115087165,7715.54,792.68,M1604616170,13188.12,20516.22,1,0
5654,TRANSFER,11335.6,C1764109750,19930.51,8561.47,C1522743169,1140.71,12886.2,1,0
5655,TRANSFER,5817.9,C2101527076,28793.86,23339.42,C1007251739,29341.97,34871.88,1,0
5656,TRANSFER,6992.25,C2082115343,29699.56,22707.31,M925955862,28249.79,35559.33,1,0
5657,TRANSFER,12377.83,C1087133093,36834.68,24837.54,C1855553543,24553.69,37078.24,1,0
5658,TRANSFER,19037.41,C1202042637,45586.7,26549.29,M1112527632,8391.01,26947.6,1,0
5659,TRANSFER,6258.09,C1231525978,17997.35,11739.26,C33718267,9173.22,15574.97,1,0
5660,TRANSFER,7411.88,C632176696,9626.58,1940.98,C191913098,7482.83,14692.87,1,0
5661,TRANSFER,2276.43,C1864233373,5527.79,3251.36,M969850329,25226.1,27102.09,1,0
5662,TRANSFER,19070.34,C2141416804,18583.51,-486.83,C1530856786,11587.38,30657.72,1,0
5663,TRANSFER,8204.29,C1115418538,43377.98,35122.38,C516306293,18729.71,26934,1,0
5664,TRANSFER,3008.46,C1204385733,26920.07,24402.03,M1053771937,25289.04,28297.5,1,0
5665,TRANSFER,3177.32,C1402483410,34949.76,31772.44,C1167813715,56.27,3311.48,1,0
5666,TRANSFER,18261.97,C1864233373,21432.14,3170.17,M969850329,13426.57,31302.2,1,0
5667,TRANSFER,4488.17,C666642000,7839.95,3351.78,C1315078366,28255.85,32891.05,1,0
5668,TRANSFER,9875.13,C1760543280,20035.39,9669.76,C1878704627,14475.33,24350.46,1,0
5669,TRANSFER,13042.69,C238280838,10186.66,-3314.39,C122631871,984.85,13759.48,1,0
5670,TRANSFER,15598.37,C1508849118,20942.15,5304.35,M704203609,21185.29,36783.66,1,0
5671,TRANSFER,8148.31,C512549200,28128.49,20209.77,C248609774,8868.71,17292.28,1,0
5672,TRANSFER,8008.63,C287344106,44463.09,36454.46,M141301294,29423.07,37764.94,1,0
5673,TRANSFER,19304.43,C1685051113,9412.43,-9892,C449587089,11777.58,31500.06,1,0
5674,TRANSFER,1479.09,C1331171737,48175.21,46696.12,C1563323185,4152.98,5623.15,1,0
5675,TRANSFER,18775.71,C1132694963,45400.52,26624.81,C386501381,16734.91,35510.62,1,0
5676,TRANSFER,7031.63,C666642000,8453.64,1422.01,C1315078366,6136.86,13168.49,1,0
5677,TRANSFER,6651.92,C858959216,39216.55,32564.63,C864078397,6850.83,13502.75,1,0
5678,TRANSFER,4478.88,C867093003,13279.89,8801.01,M1135278099,27581.27,31945.74,1,0
5679,TRANSFER,15923.46,C1677568775,9219.36,-6704.1,C1740000325,6290.91,22214.37,1,0
5680,TRANSFER,17540.56,C218638614,39037.25,21812,C863811613,3039.79,20908.2,1,0
5681,TRANSFER,10483.71,C1590014197,46992.48,36508.77,C1198167820,19132.54,29616.25,1,0
5682,TRANSFER,4715.93,C1455969984,43904.41,39188.48,C2119910556,22882.57,27241.49,1,0
5683,TRANSFER,8733.07,C1198040187,49417.19,40921.55,C1828047633,27629.69,36362.76,1,0
5684,TRANSFER,12253.57,C1238616099,27601.61,15348.04,M70695990,21752.3,33734.37,1,0
5685,TRANSFER,9122.26,C101116530,45387.62,36265.36,C1258662321,11866.02,20757.85,1,0
5686,TRANSFER,17279.03,C1727196188,48693.27,31414.24,M188729048,10059.8,27338.83,1,0
5687,TRANSFER,4329.9,C1454717953,7035.26,3037.59,C1052117080,12984.35,17119.01,1,0
5688,TRANSFER,19706.06,C467632528,44867.98,24758.62,C716083600,18484.1,38190.16,1,0
5689,TRANSFER,17104.63,C237895067,29821.04,12716.41,C1566423339,709.08,17813.71,1,0
5690,TRANSFER,11664.84,C1068945248,16102.05,4437.21,M937277082,4073.93,15738.77,1,0
5691,TRANSFER,18950.86,C1760219993,36883.06,17878.24,C1360767589,19996.52,39055.26,1,0
5692,TRANSFER,3105.02,C1449419539,20184.92,17079.9,C1260937604,22879.61,25984.63,1,0
5693,TRANSFER,8573.24,C512549200,36598.63,28398.95,C248609774,14820.26,23888.88,1,0
5694,TRANSFER,4692.71,C1575267836,35013,30320.29,M1569565638,4124.98,8817.69,1,0
